貸出ID, DVD ID,顧客ID,映画ID,貸出日時,タイトル,概要,公開年,レンタル代,カテゴリ名
9747,2455,106,536,2005-07-31 09:16:57.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
2212,2458,336,536,2005-06-18 02:36:10.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
5355,2458,100,536,2005-07-09 18:07:17.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
7218,2458,530,536,2005-07-27 09:34:24.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
10486,2454,527,536,2005-08-01 10:23:43.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
15278,2454,472,536,2005-08-22 19:06:47.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
5855,2457,166,536,2005-07-10 17:54:06.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
15631,2458,93,536,2005-08-23 07:30:23.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
8684,2457,185,536,2005-07-29 16:16:33.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
13587,2455,431,536,2006-02-14 15:16:03.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
4097,2454,56,536,2005-07-07 06:10:55.000,LOVELY JINGLE,A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback,2006,2.99,Classics
4953,2460,168,537,2005-07-08 23:09:48.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
14545,2459,13,537,2005-08-21 15:44:23.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
10174,2459,359,537,2005-07-31 23:40:08.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
4639,2459,75,537,2005-07-08 08:57:21.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
2383,2459,149,537,2005-06-18 15:17:59.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
8052,2460,166,537,2005-07-28 16:57:31.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
709,2459,479,537,2005-05-29 03:48:01.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
12952,2460,228,537,2005-08-19 06:00:52.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
7763,2461,116,537,2005-07-28 06:35:16.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
12802,2461,462,537,2005-08-19 00:27:41.000,LOVER TRUMAN,A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat,2006,2.99,Classics
12190,2464,28,538,2005-08-18 01:54:44.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
6507,2463,118,538,2005-07-12 03:33:12.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
7305,2464,229,538,2005-07-27 12:57:06.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
5915,2464,66,538,2005-07-10 21:12:16.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
1664,2464,216,538,2005-06-16 10:15:20.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
9220,2463,569,538,2005-07-30 13:17:27.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
2232,2463,52,538,2005-06-18 03:54:31.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
14133,2463,453,538,2005-08-21 01:44:14.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
8777,2462,382,538,2005-07-29 20:10:21.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
4699,2462,348,538,2005-07-08 11:36:56.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
12509,2462,175,538,2005-08-18 13:21:52.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
3328,2462,292,538,2005-06-21 09:08:44.000,LOVERBOY ATTACKS,A Boring Story of a Car And a Butler who must Build a Girl in Soviet Georgia,2006,0.99,New
5800,2466,411,539,2005-07-10 14:58:36.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
1631,2466,5,539,2005-06-16 08:01:02.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
904,2466,44,539,2005-05-30 10:19:42.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
13154,2465,255,539,2005-08-19 13:09:54.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
7273,2465,1,539,2005-07-27 11:31:22.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
2618,2465,310,539,2005-06-19 08:03:01.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
631,2465,503,539,2005-05-28 17:36:32.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
11570,2466,343,539,2005-08-17 01:34:32.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
8371,2466,396,539,2005-07-29 05:16:35.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
3612,2465,402,539,2005-07-06 05:37:26.000,LUCK OPUS,A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank,2006,2.99,Drama
5429,2467,105,540,2005-07-09 21:14:03.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
1901,2469,292,540,2005-06-17 04:35:19.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
14907,2469,116,540,2005-08-22 04:44:09.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
828,2468,217,540,2005-05-29 22:14:55.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
9822,2469,381,540,2005-07-31 11:48:25.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
6882,2469,166,540,2005-07-12 20:50:39.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
449,2469,172,540,2005-05-27 19:13:15.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
1977,2468,459,540,2005-06-17 09:38:22.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
6509,2468,427,540,2005-07-12 03:35:01.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
9294,2468,433,540,2005-07-30 16:14:37.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
15619,2468,3,540,2005-08-23 07:10:14.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
15138,2467,50,540,2005-08-22 13:36:30.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
9194,2467,294,540,2005-07-30 12:28:45.000,LUCKY FLYING,A Lacklusture Character Study of a A Shark And a Man who must Find a Forensic Psychologist in A U-Boat,2006,2.99,Music
3188,2471,522,541,2005-06-20 23:10:27.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
5592,2471,222,541,2005-07-10 04:26:13.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
7442,2471,105,541,2005-07-27 17:47:00.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
14071,2471,550,541,2005-08-20 23:01:56.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
3777,2470,548,541,2005-07-06 13:36:48.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
14627,2470,49,541,2005-08-21 18:35:54.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
10872,2470,84,541,2005-08-02 00:27:50.000,LUKE MUMMY,A Taut Character Study of a Boy And a Robot who must Redeem a Mad Scientist in Ancient India,2006,2.99,Animation
6355,2472,482,542,2005-07-11 20:56:29.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
1904,2472,87,542,2005-06-17 04:45:41.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
8204,2472,398,542,2005-07-28 23:18:29.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
13206,2477,504,542,2005-08-19 15:05:34.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
4191,2475,390,542,2005-07-07 10:56:14.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
9874,2476,482,542,2005-07-31 13:32:31.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
13534,2476,75,542,2006-02-14 15:16:03.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
13279,2472,343,542,2005-08-19 18:02:18.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
13194,2473,58,542,2005-08-19 14:34:12.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
8346,2475,385,542,2005-07-29 04:48:22.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
12066,2474,267,542,2006-02-14 15:16:03.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
7855,2474,288,542,2005-07-28 09:43:02.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
14454,2475,150,542,2005-08-21 12:35:49.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
9286,2477,154,542,2005-07-30 15:32:28.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
8621,2473,358,542,2005-07-29 13:52:42.000,LUST LOCK,A Fanciful Panorama of a Hunter And a Dentist who must Meet a Secret Agent in The Sahara Desert,2006,2.99,Action
80,2478,314,543,2005-05-25 12:12:07.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
2689,2478,567,543,2005-06-19 12:58:53.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
11385,2478,192,543,2005-08-02 18:23:11.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
15476,2478,433,543,2005-08-23 01:45:07.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
1039,2479,124,543,2005-05-31 05:32:29.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
12294,2479,4,543,2005-08-18 05:14:44.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
7693,2479,148,543,2005-07-28 03:31:22.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
4573,2478,400,543,2005-07-08 05:38:46.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
1580,2479,87,543,2005-06-16 04:12:25.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
5040,2479,405,543,2005-07-09 03:16:34.000,MADIGAN DORADO,A Astounding Character Study of a A Shark And a A Shark who must Discover a Crocodile in The Outback,2006,4.99,Travel
15114,2481,121,544,2005-08-22 12:24:55.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
7719,2481,286,544,2005-07-28 04:39:09.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
6866,2481,312,544,2005-07-12 20:03:44.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
11588,2480,565,544,2005-08-17 02:26:23.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
11369,2480,480,544,2005-08-02 18:04:41.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
6548,2480,488,544,2005-07-12 05:00:46.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
14729,2483,289,544,2005-08-21 22:16:57.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
9312,2483,76,544,2005-07-30 16:59:17.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
619,2482,407,544,2005-05-28 15:52:26.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
3319,2482,461,544,2005-06-21 08:25:46.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
4408,2482,258,544,2005-07-07 21:41:06.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
9412,2482,522,544,2005-07-30 20:44:10.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
1023,2483,227,544,2005-05-31 03:26:50.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
1668,2483,569,544,2005-06-16 10:19:52.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
6225,2483,204,544,2005-07-11 13:45:14.000,MADISON TRAP,A Awe-Inspiring Reflection of a Monkey And a Dentist who must Overcome a Pioneer in A U-Boat,2006,2.99,Documentary
4796,2484,9,545,2005-07-08 16:35:44.000,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,0.99,Foreign
6441,2489,505,545,2005-07-12 00:27:08.000,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,0.99,Foreign
12453,2487,104,545,2005-08-18 11:17:07.000,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,0.99,Foreign
9712,2487,219,545,2005-07-31 08:13:11.000,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,0.99,Foreign
285,2486,162,545,2005-05-26 19:41:40.000,MADNESS ATTACKS,A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico,2006,0.99,Foreign
